origin,year,month,day,hour,temp,wind_speed,precip,visib,time_hour
LGA,2013,5,11,15,66.92,10.35702,0,8,11/05/2013 15:00
LGA,2013,5,11,16,64.4,12.65858,0.44,6,11/05/2013 16:00
LGA,2013,5,11,17,64.4,9.20624,0.01,8,11/05/2013 17:00
LGA,2013,5,11,18,64.4,6.90468,0,8,11/05/2013 18:00
LGA,2013,5,11,19,64.4,11.5078,0,10,11/05/2013 19:00
LGA,2013,5,11,20,64.04,8.05546,0,10,11/05/2013 20:00
LGA,2013,5,11,21,62.06,8.05546,0,8,11/05/2013 21:00
LGA,2013,5,11,22,62.96,4.60312,0,7,11/05/2013 22:00
LGA,2013,5,11,23,64.04,6.90468,0,9,11/05/2013 23:00
LGA,2013,5,12,0,66.02,10.35702,0,10,12/05/2013 00:00
LGA,2013,5,12,1,66.02,11.5078,0,10,12/05/2013 01:00
LGA,2013,5,12,2,64.04,12.65858,0,10,12/05/2013 02:00
LGA,2013,5,12,3,62.96,9.20624,0,10,12/05/2013 03:00
LGA,2013,5,12,4,62.96,6.90468,0,10,12/05/2013 04:00
LGA,2013,5,12,5,62.06,12.65858,0,10,12/05/2013 05:00
LGA,2013,5,12,6,60.08,3.45234,0,8,12/05/2013 06:00
LGA,2013,5,12,7,59,12.65858,0.01,10,12/05/2013 07:00
LGA,2013,5,12,8,60.08,13.80936,0,10,12/05/2013 08:00
LGA,2013,5,12,9,62.96,8.05546,0,10,12/05/2013 09:00
LGA,2013,5,12,10,66.02,11.5078,0,10,12/05/2013 10:00
LGA,2013,5,12,11,68,18.41248,0,10,12/05/2013 11:00
LGA,2013,5,12,12,69.08,17.2617,0,10,12/05/2013 12:00
LGA,2013,5,12,13,68,11.5078,0,10,12/05/2013 13:00
LGA,2013,5,12,14,66.92,21.86482,0,10,12/05/2013 14:00
LGA,2013,5,12,15,66.92,20.71404,0,10,12/05/2013 15:00
LGA,2013,5,12,16,66.02,18.41248,0,10,12/05/2013 16:00
LGA,2013,5,12,17,64.94,23.0156,0,10,12/05/2013 17:00
LGA,2013,5,12,18,62.96,24.16638,0,10,12/05/2013 18:00
LGA,2013,5,12,19,60.98,21.86482,0,10,12/05/2013 19:00
LGA,2013,5,12,20,59,16.11092,0,10,12/05/2013 20:00
LGA,2013,5,12,21,57.92,19.56326,0,10,12/05/2013 21:00
LGA,2013,5,12,22,55.04,16.11092,0,10,12/05/2013 22:00
LGA,2013,5,12,23,53.96,16.11092,0,10,12/05/2013 23:00
LGA,2013,5,13,0,53.06,13.80936,0,10,13/05/2013 00:00
LGA,2013,5,13,1,51.98,16.11092,0,10,13/05/2013 01:00
LGA,2013,5,13,2,51.08,12.65858,0,10,13/05/2013 02:00
LGA,2013,5,13,3,50,10.35702,0,10,13/05/2013 03:00
LGA,2013,5,13,4,48.92,10.35702,0,10,13/05/2013 04:00
LGA,2013,5,13,5,48.92,11.5078,0,10,13/05/2013 05:00
LGA,2013,5,13,6,48.92,10.35702,0,10,13/05/2013 06:00
LGA,2013,5,13,7,48.92,12.65858,0,10,13/05/2013 07:00
LGA,2013,5,13,8,51.08,10.35702,0,10,13/05/2013 08:00
LGA,2013,5,13,9,51.98,11.5078,0,10,13/05/2013 09:00
LGA,2013,5,13,10,51.98,17.2617,0,10,13/05/2013 10:00
LGA,2013,5,13,11,53.06,19.56326,0,10,13/05/2013 11:00
LGA,2013,5,13,12,53.96,20.71404,0,10,13/05/2013 12:00
LGA,2013,5,13,13,55.04,12.65858,0,10,13/05/2013 13:00
LGA,2013,5,13,14,55.04,16.11092,0,10,13/05/2013 14:00
LGA,2013,5,13,15,55.04,17.2617,0,10,13/05/2013 15:00
LGA,2013,5,13,16,55.94,17.2617,0,10,13/05/2013 16:00
LGA,2013,5,13,17,55.04,11.5078,0,10,13/05/2013 17:00
LGA,2013,5,13,18,53.96,13.80936,0,10,13/05/2013 18:00
LGA,2013,5,13,19,53.06,18.41248,0,10,13/05/2013 19:00
LGA,2013,5,13,20,51.08,13.80936,0,10,13/05/2013 20:00
LGA,2013,5,13,21,51.08,12.65858,0,10,13/05/2013 21:00
LGA,2013,5,13,22,50,13.80936,0,10,13/05/2013 22:00
LGA,2013,5,13,23,48.92,16.11092,0,10,13/05/2013 23:00
LGA,2013,5,14,0,48.02,13.80936,0,10,14/05/2013 00:00
LGA,2013,5,14,1,46.94,13.80936,0,10,14/05/2013 01:00
LGA,2013,5,14,2,46.94,11.5078,0,10,14/05/2013 02:00
LGA,2013,5,14,3,46.04,9.20624,0,10,14/05/2013 03:00
LGA,2013,5,14,4,46.04,14.96014,0,10,14/05/2013 04:00
LGA,2013,5,14,5,44.96,13.80936,0,10,14/05/2013 05:00
LGA,2013,5,14,6,46.04,17.2617,0,10,14/05/2013 06:00
LGA,2013,5,14,7,46.94,10.35702,0,10,14/05/2013 07:00
LGA,2013,5,14,8,50,12.65858,0,10,14/05/2013 08:00
LGA,2013,5,14,9,51.98,9.20624,0,10,14/05/2013 09:00
LGA,2013,5,14,10,53.06,10.35702,0,10,14/05/2013 10:00
LGA,2013,5,14,11,55.04,13.80936,0,10,14/05/2013 11:00
LGA,2013,5,14,12,55.94,9.20624,0,10,14/05/2013 12:00
LGA,2013,5,14,13,57.92,11.5078,0,10,14/05/2013 13:00
LGA,2013,5,14,14,57.92,10.35702,0,10,14/05/2013 14:00
LGA,2013,5,14,15,60.08,9.20624,0,10,14/05/2013 15:00
LGA,2013,5,14,16,60.08,12.65858,0,10,14/05/2013 16:00
LGA,2013,5,14,17,62.06,10.35702,0,10,14/05/2013 17:00
LGA,2013,5,14,18,60.98,9.20624,0,10,14/05/2013 18:00
LGA,2013,5,14,19,60.08,9.20624,0,10,14/05/2013 19:00
LGA,2013,5,14,20,59,5.7539,0,10,14/05/2013 20:00
LGA,2013,5,14,21,59,0,0,10,14/05/2013 21:00
LGA,2013,5,14,22,55.94,8.05546,0,10,14/05/2013 22:00
LGA,2013,5,14,23,55.04,8.05546,0,10,14/05/2013 23:00
LGA,2013,5,15,0,55.04,6.90468,0,10,15/05/2013 00:00
LGA,2013,5,15,1,55.04,5.7539,0,10,15/05/2013 01:00
LGA,2013,5,15,2,53.96,5.7539,0,10,15/05/2013 02:00
LGA,2013,5,15,3,53.96,6.90468,0,10,15/05/2013 03:00
LGA,2013,5,15,4,53.96,8.05546,0,10,15/05/2013 04:00
LGA,2013,5,15,5,55.04,5.7539,0,10,15/05/2013 05:00
LGA,2013,5,15,6,55.04,6.90468,0,10,15/05/2013 06:00
LGA,2013,5,15,7,55.94,8.05546,0,10,15/05/2013 07:00
LGA,2013,5,15,8,59,10.35702,0,10,15/05/2013 08:00
LGA,2013,5,15,9,60.98,17.2617,0,10,15/05/2013 09:00
LGA,2013,5,15,10,60.98,18.41248,0,10,15/05/2013 10:00
LGA,2013,5,15,11,60.08,12.65858,0,10,15/05/2013 11:00
LGA,2013,5,15,12,60.98,18.41248,0,10,15/05/2013 12:00
LGA,2013,5,15,13,62.06,17.2617,0,10,15/05/2013 13:00
LGA,2013,5,15,14,60.98,14.96014,0,10,15/05/2013 14:00
LGA,2013,5,15,15,62.96,14.96014,0,10,15/05/2013 15:00
LGA,2013,5,15,16,66.02,12.65858,0,10,15/05/2013 16:00
LGA,2013,5,15,17,66.92,11.5078,0,10,15/05/2013 17:00
LGA,2013,5,15,18,64.94,8.05546,0,10,15/05/2013 18:00
LGA,2013,5,15,19,66.92,5.7539,0,10,15/05/2013 19:00
LGA,2013,5,15,20,66.92,5.7539,0,10,15/05/2013 20:00
LGA,2013,5,15,21,66.92,4.60312,0,10,15/05/2013 21:00
LGA,2013,5,15,22,69.08,5.7539,0.02,10,15/05/2013 22:00
LGA,2013,5,15,23,69.08,8.05546,0,10,15/05/2013 23:00
LGA,2013,5,16,0,69.98,6.90468,0,10,16/05/2013 00:00
LGA,2013,5,16,1,66.92,4.60312,0,10,16/05/2013 01:00
LGA,2013,5,16,2,64.94,6.90468,0,10,16/05/2013 02:00
LGA,2013,5,16,3,64.94,5.7539,0,10,16/05/2013 03:00
LGA,2013,5,16,4,62.96,6.90468,0,10,16/05/2013 04:00
LGA,2013,5,16,5,64.04,4.60312,0,10,16/05/2013 05:00
LGA,2013,5,16,6,64.04,3.45234,0,10,16/05/2013 06:00
LGA,2013,5,16,7,66.02,4.60312,0,10,16/05/2013 07:00
LGA,2013,5,16,8,64.94,6.90468,0,10,16/05/2013 08:00
LGA,2013,5,16,9,68,6.90468,0,10,16/05/2013 09:00
LGA,2013,5,16,10,71.06,0,0,10,16/05/2013 10:00
LGA,2013,5,16,11,73.94,8.05546,0,10,16/05/2013 11:00
LGA,2013,5,16,12,75.02,9.20624,0,10,16/05/2013 12:00
LGA,2013,5,16,13,77,9.20624,0,10,16/05/2013 13:00
LGA,2013,5,16,14,78.08,11.5078,0,10,16/05/2013 14:00
LGA,2013,5,16,15,77,16.11092,0,10,16/05/2013 15:00
LGA,2013,5,16,16,77,12.65858,0,10,16/05/2013 16:00
LGA,2013,5,16,17,75.92,14.96014,0,10,16/05/2013 17:00
LGA,2013,5,16,18,73.94,12.65858,0,10,16/05/2013 18:00
LGA,2013,5,16,19,71.06,9.20624,0,10,16/05/2013 19:00
LGA,2013,5,16,20,71.06,9.20624,0,10,16/05/2013 20:00
LGA,2013,5,16,21,71.06,0,0,10,16/05/2013 21:00
LGA,2013,5,16,22,68,0,0,10,16/05/2013 22:00
LGA,2013,5,16,23,68,8.05546,0,10,16/05/2013 23:00
LGA,2013,5,17,0,69.98,9.20624,0,10,17/05/2013 00:00
LGA,2013,5,17,1,68,8.05546,0,10,17/05/2013 01:00
LGA,2013,5,17,2,66.02,13.80936,0,10,17/05/2013 02:00
LGA,2013,5,17,3,64.04,16.11092,0,10,17/05/2013 03:00
LGA,2013,5,17,4,62.06,13.80936,0,10,17/05/2013 04:00
LGA,2013,5,17,5,60.98,9.20624,0,10,17/05/2013 05:00
LGA,2013,5,17,6,60.98,5.7539,0,10,17/05/2013 06:00
LGA,2013,5,17,7,60.98,8.05546,0,10,17/05/2013 07:00
LGA,2013,5,17,8,62.06,6.90468,0,10,17/05/2013 08:00
LGA,2013,5,17,9,62.06,11.5078,0,10,17/05/2013 09:00
LGA,2013,5,17,10,62.96,10.35702,0,10,17/05/2013 10:00
LGA,2013,5,17,11,64.94,8.05546,0,10,17/05/2013 11:00
LGA,2013,5,17,12,66.02,12.65858,0,10,17/05/2013 12:00
LGA,2013,5,17,13,68,9.20624,0,10,17/05/2013 13:00
LGA,2013,5,17,14,69.08,11.5078,0,10,17/05/2013 14:00
LGA,2013,5,17,15,71.06,4.60312,0,10,17/05/2013 15:00
LGA,2013,5,17,16,71.96,0,0,10,17/05/2013 16:00
LGA,2013,5,17,17,71.96,4.60312,0,10,17/05/2013 17:00
LGA,2013,5,17,18,73.04,9.20624,0,10,17/05/2013 18:00
LGA,2013,5,17,19,71.06,6.90468,0,10,17/05/2013 19:00
LGA,2013,5,17,20,68,12.65858,0,10,17/05/2013 20:00
LGA,2013,5,17,21,66.92,4.60312,0,10,17/05/2013 21:00
LGA,2013,5,17,22,66.02,4.60312,0,10,17/05/2013 22:00
LGA,2013,5,17,23,66.02,0,0,10,17/05/2013 23:00
LGA,2013,5,18,0,62.96,0,0,10,18/05/2013 00:00
LGA,2013,5,18,1,60.08,0,0,10,18/05/2013 01:00
LGA,2013,5,18,2,60.98,0,0,10,18/05/2013 02:00
LGA,2013,5,18,3,57.92,5.7539,0,10,18/05/2013 03:00
LGA,2013,5,18,4,57.02,6.90468,0,10,18/05/2013 04:00
LGA,2013,5,18,5,55.94,0,0,10,18/05/2013 05:00
LGA,2013,5,18,6,55.94,5.7539,0,10,18/05/2013 06:00
LGA,2013,5,18,7,55.94,6.90468,0,10,18/05/2013 07:00
LGA,2013,5,18,8,57.92,6.90468,0,10,18/05/2013 08:00
LGA,2013,5,18,9,60.98,4.60312,0,10,18/05/2013 09:00
LGA,2013,5,18,10,64.94,9.20624,0,10,18/05/2013 10:00
LGA,2013,5,18,11,64.94,5.7539,0,10,18/05/2013 11:00
LGA,2013,5,18,12,64.94,9.20624,0,10,18/05/2013 12:00
LGA,2013,5,18,13,64.94,9.20624,0,10,18/05/2013 13:00
LGA,2013,5,18,14,62.06,9.20624,0,10,18/05/2013 14:00
LGA,2013,5,18,15,62.06,8.05546,0,10,18/05/2013 15:00
LGA,2013,5,18,16,62.96,11.5078,0,10,18/05/2013 16:00
LGA,2013,5,18,17,60.98,10.35702,0,10,18/05/2013 17:00
LGA,2013,5,18,18,60.98,8.05546,0,10,18/05/2013 18:00
LGA,2013,5,18,19,60.98,8.05546,0,10,18/05/2013 19:00
LGA,2013,5,18,20,60.98,11.5078,0,10,18/05/2013 20:00
LGA,2013,5,18,21,60.08,11.5078,0,10,18/05/2013 21:00
LGA,2013,5,18,22,60.08,6.90468,0,10,18/05/2013 22:00
LGA,2013,5,18,23,60.08,11.5078,0,10,18/05/2013 23:00
LGA,2013,5,19,0,59,6.90468,0,10,19/05/2013 00:00
LGA,2013,5,19,1,57.92,8.05546,0,10,19/05/2013 01:00
LGA,2013,5,19,2,59,12.65858,0,10,19/05/2013 02:00
LGA,2013,5,19,3,57.2,13.80936,0,10,19/05/2013 03:00
LGA,2013,5,19,4,57.02,10.35702,0.02,10,19/05/2013 04:00
LGA,2013,5,19,5,57.02,12.65858,0.02,6,19/05/2013 05:00
LGA,2013,5,19,6,57.02,8.05546,0,7,19/05/2013 06:00
LGA,2013,5,19,7,57.2,5.7539,0,5,19/05/2013 07:00
LGA,2013,5,19,8,57.2,10.35702,0.04,4,19/05/2013 08:00
LGA,2013,5,19,9,57.92,9.20624,0.01,4,19/05/2013 09:00
LGA,2013,5,19,10,57.92,12.65858,0.04,2,19/05/2013 10:00
LGA,2013,5,19,11,57.92,10.35702,0.04,2,19/05/2013 11:00
LGA,2013,5,19,12,57.92,12.65858,0.03,2,19/05/2013 12:00
LGA,2013,5,19,13,59,10.35702,0.03,2,19/05/2013 13:00
LGA,2013,5,19,14,57.92,12.65858,0.06,1.5,19/05/2013 14:00
LGA,2013,5,19,15,59,8.05546,0.02,1.5,19/05/2013 15:00
LGA,2013,5,19,16,59,9.20624,0.02,1.5,19/05/2013 16:00
LGA,2013,5,19,17,59,10.35702,0.04,1.5,19/05/2013 17:00
LGA,2013,5,19,18,59,8.05546,0.02,1.5,19/05/2013 18:00
LGA,2013,5,19,19,57.92,8.05546,0.01,1.5,19/05/2013 19:00
LGA,2013,5,19,20,59,5.7539,0.01,1.5,19/05/2013 20:00
LGA,2013,5,19,21,57.92,4.60312,0.01,1.5,19/05/2013 21:00
LGA,2013,5,19,22,57.92,8.05546,0,1,19/05/2013 22:00
LGA,2013,5,19,23,57.2,4.60312,0.01,0.25,19/05/2013 23:00
LGA,2013,5,20,0,57.2,4.60312,0,0.12,20/05/2013 00:00
LGA,2013,5,20,1,57.92,0,0,0.12,20/05/2013 01:00
LGA,2013,5,20,2,57.92,0,0,0.12,20/05/2013 02:00
LGA,2013,5,20,3,57.92,0,0,0.12,20/05/2013 03:00
LGA,2013,5,20,4,57.92,3.45234,0,0.12,20/05/2013 04:00
LGA,2013,5,20,5,57.92,3.45234,0,0.25,20/05/2013 05:00
LGA,2013,5,20,6,57.92,4.60312,0,0.25,20/05/2013 06:00
LGA,2013,5,20,7,59,0,0,0.25,20/05/2013 07:00
LGA,2013,5,20,8,62.06,0,0,1,20/05/2013 08:00
LGA,2013,5,20,9,66.02,9.20624,0,6,20/05/2013 09:00
LGA,2013,5,20,10,69.98,10.35702,0,6,20/05/2013 10:00
LGA,2013,5,20,11,73.04,4.60312,0,9,20/05/2013 11:00
LGA,2013,5,20,12,75.02,8.05546,0,10,20/05/2013 12:00
LGA,2013,5,20,13,75.2,12.65858,0,10,20/05/2013 13:00
LGA,2013,5,20,14,77,11.5078,0,10,20/05/2013 14:00
LGA,2013,5,20,15,78.08,9.20624,0,10,20/05/2013 15:00
LGA,2013,5,20,16,77,11.5078,0,10,20/05/2013 16:00
LGA,2013,5,20,17,78.08,10.35702,0,10,20/05/2013 17:00
LGA,2013,5,20,18,75.02,9.20624,0,10,20/05/2013 18:00
LGA,2013,5,20,19,73.94,5.7539,0,10,20/05/2013 19:00
LGA,2013,5,20,20,71.96,8.05546,0,10,20/05/2013 20:00
LGA,2013,5,20,21,69.08,8.05546,0,10,20/05/2013 21:00
LGA,2013,5,20,22,71.06,6.90468,0,10,20/05/2013 22:00
LGA,2013,5,20,23,69.98,6.90468,0,9,20/05/2013 23:00
LGA,2013,5,21,0,69.98,5.7539,0,9,21/05/2013 00:00
LGA,2013,5,21,1,68,0,0,8,21/05/2013 01:00
LGA,2013,5,21,2,69.08,0,0,8,21/05/2013 02:00
LGA,2013,5,21,3,69.08,0,0,8,21/05/2013 03:00
LGA,2013,5,21,4,68,4.60312,0,7,21/05/2013 04:00
LGA,2013,5,21,5,68,5.7539,0,5,21/05/2013 05:00
LGA,2013,5,21,6,68,5.7539,0,5,21/05/2013 06:00
LGA,2013,5,21,7,71.96,6.90468,0,5,21/05/2013 07:00
LGA,2013,5,21,8,73.94,9.20624,0,6,21/05/2013 08:00
LGA,2013,5,21,9,77,4.60312,0,7,21/05/2013 09:00
LGA,2013,5,21,10,80.06,9.20624,0,10,21/05/2013 10:00
LGA,2013,5,21,11,82.04,10.35702,0,10,21/05/2013 11:00
LGA,2013,5,21,12,82.94,10.35702,0,10,21/05/2013 12:00
LGA,2013,5,21,13,84.92,9.20624,0,10,21/05/2013 13:00
LGA,2013,5,21,14,84.2,17.2617,0,10,21/05/2013 14:00
LGA,2013,5,21,15,84.02,18.41248,0,10,21/05/2013 15:00
LGA,2013,5,21,16,84.02,14.96014,0,10,21/05/2013 16:00
LGA,2013,5,21,17,84.92,13.80936,0,10,21/05/2013 17:00
LGA,2013,5,21,18,84.92,14.96014,0,10,21/05/2013 18:00
LGA,2013,5,21,19,82.94,10.35702,0,10,21/05/2013 19:00
LGA,2013,5,21,20,78.08,8.05546,0,10,21/05/2013 20:00
LGA,2013,5,21,21,77,6.90468,0,10,21/05/2013 21:00
LGA,2013,5,21,22,75.92,6.90468,0,10,21/05/2013 22:00
LGA,2013,5,21,23,73.94,9.20624,0,10,21/05/2013 23:00
LGA,2013,5,22,0,73.04,4.60312,0,10,22/05/2013 00:00
LGA,2013,5,22,1,75.02,6.90468,0,10,22/05/2013 01:00
LGA,2013,5,22,2,73.04,6.90468,0,10,22/05/2013 02:00
LGA,2013,5,22,3,60.98,10.35702,0,6,22/05/2013 03:00
LGA,2013,5,22,4,60.98,13.80936,0,5,22/05/2013 04:00
LGA,2013,5,22,5,59,19.56326,0,1.5,22/05/2013 05:00
LGA,2013,5,22,6,57.92,12.65858,0,2,22/05/2013 06:00
LGA,2013,5,22,7,57.92,9.20624,0,1.5,22/05/2013 07:00
LGA,2013,5,22,8,59,6.90468,0,2,22/05/2013 08:00
LGA,2013,5,22,9,60.98,8.05546,0,2.5,22/05/2013 09:00
LGA,2013,5,22,10,62.6,5.7539,0,2.5,22/05/2013 10:00
LGA,2013,5,22,11,64.04,9.20624,0,3,22/05/2013 11:00
LGA,2013,5,22,12,68,6.90468,0,6,22/05/2013 12:00
LGA,2013,5,22,13,69.98,8.05546,0,7,22/05/2013 13:00
LGA,2013,5,22,14,75.02,3.45234,0,7,22/05/2013 14:00
LGA,2013,5,22,15,75.92,6.90468,0,5,22/05/2013 15:00
LGA,2013,5,22,16,77,10.35702,0,5,22/05/2013 16:00
LGA,2013,5,22,17,78.08,6.90468,0,8,22/05/2013 17:00
LGA,2013,5,22,18,75.02,8.05546,0,7,22/05/2013 18:00
LGA,2013,5,22,19,71.96,9.20624,0,6,22/05/2013 19:00
LGA,2013,5,22,20,69.98,3.45234,0,9,22/05/2013 20:00
LGA,2013,5,22,21,71.06,4.60312,0,9,22/05/2013 21:00
LGA,2013,5,22,22,71.96,5.7539,0,9,22/05/2013 22:00
LGA,2013,5,22,23,69.98,8.05546,0,9,22/05/2013 23:00
LGA,2013,5,23,0,69.98,8.05546,0,10,23/05/2013 00:00
LGA,2013,5,23,1,68,10.35702,0,10,23/05/2013 01:00
LGA,2013,5,23,2,66.02,6.90468,0,10,23/05/2013 02:00
LGA,2013,5,23,3,66.02,3.45234,0,10,23/05/2013 03:00
LGA,2013,5,23,4,66.02,6.90468,0,10,23/05/2013 04:00
LGA,2013,5,23,5,66.02,4.60312,0,8,23/05/2013 05:00
LGA,2013,5,23,6,68,6.90468,0,8,23/05/2013 06:00
LGA,2013,5,23,7,69.98,9.20624,0,10,23/05/2013 07:00
LGA,2013,5,23,8,69.08,8.05546,0,9,23/05/2013 08:00
LGA,2013,5,23,9,75.92,8.05546,0,10,23/05/2013 09:00
LGA,2013,5,23,10,78.98,11.5078,0,10,23/05/2013 10:00
LGA,2013,5,23,11,77,14.96014,0,10,23/05/2013 11:00
LGA,2013,5,23,12,77,16.11092,0,10,23/05/2013 12:00
LGA,2013,5,23,13,78.98,16.11092,0,10,23/05/2013 13:00
LGA,2013,5,23,14,71.96,17.2617,0.01,10,23/05/2013 14:00
LGA,2013,5,23,15,69.8,18.41248,0.19,5,23/05/2013 15:00
LGA,2013,5,23,16,68,13.80936,0.33,5,23/05/2013 16:00
LGA,2013,5,23,17,66.92,10.35702,0,7,23/05/2013 17:00
LGA,2013,5,23,18,68,13.80936,0,10,23/05/2013 18:00
LGA,2013,5,23,19,66.92,13.80936,0,8,23/05/2013 19:00
LGA,2013,5,23,20,64.94,10.35702,0,10,23/05/2013 20:00
LGA,2013,5,23,21,64.04,10.35702,0,10,23/05/2013 21:00
LGA,2013,5,23,22,66.2,12.65858,0,10,23/05/2013 22:00
LGA,2013,5,23,23,64.4,13.80936,0,10,23/05/2013 23:00
LGA,2013,5,24,0,64.4,12.65858,0,10,24/05/2013 00:00
LGA,2013,5,24,1,64.04,6.90468,0,7,24/05/2013 01:00
LGA,2013,5,24,2,64.4,0,0.03,8,24/05/2013 02:00
LGA,2013,5,24,3,64.04,3.45234,0,10,24/05/2013 03:00
LGA,2013,5,24,4,64.4,4.60312,0.02,10,24/05/2013 04:00
LGA,2013,5,24,5,64.94,6.90468,0,10,24/05/2013 05:00
LGA,2013,5,24,6,64.94,3.45234,0,7,24/05/2013 06:00
LGA,2013,5,24,7,64.94,4.60312,0,10,24/05/2013 07:00
LGA,2013,5,24,8,66.02,3.45234,0,10,24/05/2013 08:00
LGA,2013,5,24,9,66.92,8.05546,0,10,24/05/2013 09:00
LGA,2013,5,24,10,60.8,14.96014,0,10,24/05/2013 10:00
LGA,2013,5,24,11,57.92,14.96014,0,10,24/05/2013 11:00
LGA,2013,5,24,12,55.94,16.11092,0,10,24/05/2013 12:00
LGA,2013,5,24,13,53.06,19.56326,0.01,10,24/05/2013 13:00
LGA,2013,5,24,14,51.98,16.11092,0,9,24/05/2013 14:00
LGA,2013,5,24,15,51.98,19.56326,0.03,7,24/05/2013 15:00
LGA,2013,5,24,16,53.06,16.11092,0.06,6,24/05/2013 16:00
LGA,2013,5,24,17,51.08,18.41248,0.02,10,24/05/2013 17:00
LGA,2013,5,24,18,50,18.41248,0.02,10,24/05/2013 18:00
LGA,2013,5,24,19,48.92,17.2617,0,10,24/05/2013 19:00
LGA,2013,5,24,20,48.92,21.86482,0,10,24/05/2013 20:00
LGA,2013,5,24,21,48.92,18.41248,0,10,24/05/2013 21:00
LGA,2013,5,24,22,48.92,16.11092,0,10,24/05/2013 22:00
LGA,2013,5,24,23,48.02,16.11092,0.01,10,24/05/2013 23:00
LGA,2013,5,25,0,46.94,17.2617,0.03,10,25/05/2013 00:00
LGA,2013,5,25,1,46.94,16.11092,0.03,10,25/05/2013 01:00
LGA,2013,5,25,2,46.94,16.11092,0,10,25/05/2013 02:00
LGA,2013,5,25,3,46.94,14.96014,0,10,25/05/2013 03:00
LGA,2013,5,25,4,46.94,18.41248,0,10,25/05/2013 04:00
LGA,2013,5,25,5,46.4,18.41248,0,10,25/05/2013 05:00
LGA,2013,5,25,6,46.94,18.41248,0,10,25/05/2013 06:00
LGA,2013,5,25,7,46.94,16.11092,0.01,8,25/05/2013 07:00
LGA,2013,5,25,8,48.02,16.11092,0.01,8,25/05/2013 08:00
LGA,2013,5,25,9,50,16.11092,0,8,25/05/2013 09:00
LGA,2013,5,25,10,51.98,24.16638,0,10,25/05/2013 10:00
LGA,2013,5,25,11,51.98,23.0156,0,10,25/05/2013 11:00
LGA,2013,5,25,12,51.08,20.71404,0,10,25/05/2013 12:00
LGA,2013,5,25,13,53.06,25.31716,0.01,10,25/05/2013 13:00
LGA,2013,5,25,14,53.96,23.0156,0,10,25/05/2013 14:00
LGA,2013,5,25,15,55.04,25.31716,0,10,25/05/2013 15:00
LGA,2013,5,25,16,53.96,29.92028,0,10,25/05/2013 16:00
LGA,2013,5,25,17,53.06,18.41248,0,10,25/05/2013 17:00
LGA,2013,5,25,18,53.06,26.46794,0,10,25/05/2013 18:00
LGA,2013,5,25,19,53.06,20.71404,0,10,25/05/2013 19:00
LGA,2013,5,25,20,53.06,23.0156,0,10,25/05/2013 20:00
LGA,2013,5,25,21,53.06,23.0156,0,10,25/05/2013 21:00
LGA,2013,5,25,22,51.08,24.16638,0,10,25/05/2013 22:00
LGA,2013,5,25,23,51.08,21.86482,0,10,25/05/2013 23:00
LGA,2013,5,26,0,50,21.86482,0,10,26/05/2013 00:00
LGA,2013,5,26,1,50,18.41248,0,10,26/05/2013 01:00
LGA,2013,5,26,2,50,19.56326,0,10,26/05/2013 02:00
LGA,2013,5,26,3,50,19.56326,0,10,26/05/2013 03:00
LGA,2013,5,26,4,50,19.56326,0,10,26/05/2013 04:00
LGA,2013,5,26,5,50,20.71404,0,10,26/05/2013 05:00
LGA,2013,5,26,6,50,17.2617,0,10,26/05/2013 06:00
LGA,2013,5,26,7,51.08,17.2617,0,10,26/05/2013 07:00
LGA,2013,5,26,8,53.96,19.56326,0,10,26/05/2013 08:00
LGA,2013,5,26,9,57.02,19.56326,0,10,26/05/2013 09:00
LGA,2013,5,26,10,59,20.71404,0,10,26/05/2013 10:00
LGA,2013,5,26,11,60.98,21.86482,0,10,26/05/2013 11:00
LGA,2013,5,26,12,62.96,17.2617,0,10,26/05/2013 12:00
LGA,2013,5,26,13,64.04,23.0156,0,10,26/05/2013 13:00
LGA,2013,5,26,14,64.94,17.2617,0,10,26/05/2013 14:00
LGA,2013,5,26,15,66.02,17.2617,0,10,26/05/2013 15:00
LGA,2013,5,26,16,66.02,21.86482,0,10,26/05/2013 16:00
LGA,2013,5,26,17,66.02,18.41248,0,10,26/05/2013 17:00
LGA,2013,5,26,18,66.02,19.56326,0,10,26/05/2013 18:00
LGA,2013,5,26,19,64.04,12.65858,0,10,26/05/2013 19:00
LGA,2013,5,26,20,62.06,10.35702,0,10,26/05/2013 20:00
LGA,2013,5,26,21,60.98,6.90468,0,10,26/05/2013 21:00
LGA,2013,5,26,22,60.08,5.7539,0,10,26/05/2013 22:00
LGA,2013,5,26,23,59,3.45234,0,10,26/05/2013 23:00
LGA,2013,5,27,0,59,6.90468,0,10,27/05/2013 00:00
LGA,2013,5,27,1,57.92,10.35702,0,10,27/05/2013 01:00
LGA,2013,5,27,2,57.92,9.20624,0,10,27/05/2013 02:00
LGA,2013,5,27,3,57.02,3.45234,0,10,27/05/2013 03:00
LGA,2013,5,27,4,55.94,0,0,10,27/05/2013 04:00
LGA,2013,5,27,5,55.94,3.45234,0,10,27/05/2013 05:00
LGA,2013,5,27,6,57.02,6.90468,0,10,27/05/2013 06:00
LGA,2013,5,27,7,59,5.7539,0,10,27/05/2013 07:00
LGA,2013,5,27,8,60.98,6.90468,0,10,27/05/2013 08:00
LGA,2013,5,27,9,62.96,5.7539,0,10,27/05/2013 09:00
